title,content,answer,solution,questionTypeCode,problemLevelCode,problemTypeCode,problemTypeDetailCode,metadata,createdDate,modifiedDate
다음 문장의 괄호친 단어와 유의어를 고르시오,(초록) 색깔이 나무처럼 아름다워요.,녹색,초록과 녹색은 같은 색깔을 의미하는 유의어입니다.,QT01,PL01,PT01,PT0112,"{'options': ['녹색', '푸른색', '노란색', '빨간색']}",2024-09-24T10:05:08.016284,2024-09-24T10:05:08.016284
다음 문장의 괄호친 단어와 유의어를 고르시오,(초록색) 자동차가 지나갔어요,녹색,초록색은 녹색과 같은 의미를 가지고 있습니다.,QT01,PL01,PT01,PT0112,"{'options': ['파란색', '노란색', '녹색', '빨간색']}",2024-09-24T10:05:08.016284,2024-09-24T10:05:08.016284
다음 문장에서 괄호친 단어와 유의어를 고르시오,(치마)는 여자들이 입는 아래옷이에요.,스커트,치마와 스커트는 같은 의미로 사용되는 말입니다.,QT01,PL01,PT01,PT0112,"{'options': ['바지', '원피스', '스커트', '셔츠']}",2024-09-24T10:05:08.016284,2024-09-24T10:05:08.016284
다음 문장의 괄호친 단어와 유의어를 고르시오,(쾅쾅) 소리가 났어요.,탁탁,"쾅쾅 소리는 무겁고 단단한 물체가 떨어지거나 부딪힐 때 나는 큰 소리인데, 탁탁도 비슷한 큰 소리이기 때문입니다.",QT01,PL01,PT01,PT0112,"{'options': ['탁탁', '조용한', '부드러운', '사라지는']}",2024-09-24T10:05:08.016284,2024-09-24T10:05:08.016284
다음 문장의 괄호친 단어와 유의어를 고르시오,나는 (크레파스)를 사용해서 그림을 그렸다.,파스텔,크레파스와 파스텔은 모두 그림을 그릴 때 사용하는 도구로 비슷한 기능을 가지고 있습니다.,QT01,PL01,PT01,PT0112,"{'options': ['색연필', '사인펜', '붓', '파스텔']}",2024-09-24T10:05:08.016284,2024-09-24T10:05:08.016284
다음 문장의 괄호친 단어와 유의어를 고르시오,(파란색) 풍선이 하늘로 날아갔어요.,푸른색,파란색의 다른 표현인 푸른색이 맞습니다.,QT01,PL01,PT01,PT0112,"{'options': ['푸른색', '빨간색', '노란색', '검은색']}",2024-09-24T10:05:08.017285,2024-09-24T10:05:08.017285
다음 문장의 괄호친 단어와 유의어를 고르시오,(하루) 동안 놀이터에서 놀았어요.,1일,하루는 1일과 같은 의미이므로 유의어입니다.,QT01,PL01,PT01,PT0112,"{'options': ['1일', '한 시간', '일주일', '몇 분']}",2024-09-24T10:05:08.017285,2024-09-24T10:05:08.017285
다음 문장에서 괄호친 단어와 유의어를 고르시오,(해)은 하루에 한 번 떠오른다.,태양,"해는 태양을 뜻하는 말로, 두 단어는 같은 의미를 가지고 있습니다.",QT01,PL01,PT01,PT0112,"{'options': ['달', '별', '태양', '구름']}",2024-09-24T10:05:08.017285,2024-09-24T10:05:08.017285
다음 문장의 괄호친 단어와 유의어를 고르시오,내 친구와 함께 (가게)에 가서 과자를 샀어요.,상점,가게와 상점은 물건을 파는 곳이라는 같은 의미를 가지고 있습니다.,QT01,PL02,PT01,PT0112,"{'options': ['상점', '학교', '공원', '가방']}",2024-09-24T10:05:08.018293,2024-09-24T10:05:08.018293
다음 문장의 괄호친 단어와 유의어를 고르시오,(가려움) 때문에 긁고 싶어요.,간지러움,"가려움과 간지러움은 같은 의미로, 서로 유사한 상태를 나타냅니다.",QT01,PL02,PT01,PT0112,"{'options': ['간지러움', '따뜻함', '아픔', '무감각']}",2024-09-24T10:05:08.018293,2024-09-24T10:05:08.018293
다음 문장에서 괄호친 단어의 유의어를 고르시오,(가르치는) 선생님이 계세요.,알려주는,가르치는 것과 비슷한 의미로 다른 사람에게 지식이나 정보를 전하는 것을 '알려주는'이라고 할 수 있습니다.,QT01,PL02,PT01,PT0112,"{'options': ['배우는', '알려주는', '도와주는', '놓치는']}",2024-09-24T10:05:08.018293,2024-09-24T10:05:08.018293
다음 문장의 괄호친 단어와 유의어를 고르시오,기둥의 (가운데)에 무언가를 놓아두었어요.,중간,"가운데의 유의어는 중간으로, 위치나 공간상에서 중앙에 해당하는 뜻입니다.",QT01,PL02,PT01,PT0112,"{'options': ['양쪽', '중간', '끝', '바닥']}",2024-09-24T10:05:08.018293,2024-09-24T10:05:08.018293
다음 문장의 괄호친 단어와 유의어를 고르시오,(가장) 높은 산에 올라갔어요.,제일,가장이라는 말은 다른 것들보다 제일 높은 것을 의미하여 1번 제일이 유의어입니다.,QT01,PL02,PT01,PT0112,"{'options': ['제일', '중간', '아주 낮은', '같은 정도의']}",2024-09-24T10:05:08.018293,2024-09-24T10:05:08.018293
다음 문장의 괄호친 단어와 유의어를 고르시오,나는 책을 (가져) 왔어요.,챙겨,‘가져’의 유의어는 무엇인가를 챙겨 오는 것이기 때문에 1번이 정답입니다.,QT01,PL02,PT01,PT0112,"{'options': ['챙겨', '놓고', '버리고', '가져가']}",2024-09-24T10:05:08.018293,2024-09-24T10:05:08.018293
다음 문장의 괄호친 단어와 유의어를 고르시오,(걱정)하지 마세요. 모든 일이 잘 될 거예요.,근심,걱정의 유의어는 '근심'입니다.,QT01,PL02,PT01,PT0112,"{'options': ['두려움', '근심', '안심', '기쁨']}",2024-09-24T10:05:08.018293,2024-09-24T10:05:08.018293
다음 문장의 괄호친 단어와 유의어를 고르시오,그는 어려운 일을 (겪었다).,경험했다,겪다와 경험하다의 의미가 비슷하여 유의어로 선택하였습니다.,QT01,PL02,PT01,PT0112,"{'options': ['경험했다', '잊었다', '피했다', '지키지 않았다']}",2024-09-24T10:05:08.019283,2024-09-24T10:05:08.019283
다음 문장의 괄호친 단어와 유의어를 고르시오,(고친) 장난감을 잘 사용해요,수리한,고치다와 같은 의미를 가지는 단어는 '수리한'입니다.,QT01,PL02,PT01,PT0112,"{'options': ['수리한', '망가진', '버린', '새로운']}",2024-09-24T10:05:08.019283,2024-09-24T10:05:08.019283
다음 문장의 괄호친 단어와 유의어를 고르시오,(곤충)은 여름에 많이 보인다.,벌레,곤충은 벌레를 포함하는 말이므로 유의어입니다.,QT01,PL02,PT01,PT0112,"{'options': ['벌레', '동물', '식물', '물고기']}",2024-09-24T10:05:08.019283,2024-09-24T10:05:08.019283
다음 문장의 괄호친 단어와 유의어를 고르시오,우리 집 앞에 (골목)이 있습니다.,좁은 길,"골목은 큰길에서 들어가 동네 안을 이리저리 통하는 좁은 길을 의미하므로, 유의어는 좁은 길입니다.",QT01,PL02,PT01,PT0112,"{'options': ['좁은 길', '넓은 길', '사람들이 많은 길', '차가 많이 다니는 길']}",2024-09-24T10:05:08.019283,2024-09-24T10:05:08.019283
다음 문장의 괄호친 단어와 유의어를 고르시오,(공부)하는 것이 중요해요.,배우기,공부는 학문이나 기술을 배우는 것이기 때문에 '배우기'와 유사한 의미입니다.,QT01,PL02,PT01,PT0112,"{'options': ['배우기', '놀기', '쉬기', '먹기']}",2024-09-24T10:05:08.019283,2024-09-24T10:05:08.019283
다음 문장의 괄호친 단어와 유의어를 고르시오,이 게임은 (공짜)로 할 수 있어요.,무료,공짜는 돈이 들지 않고 무료로 제공되는 것을 의미합니다.,QT01,PL02,PT01,PT0112,"{'options': ['무료', '비싸', '안전', '유명']}",2024-09-24T10:05:08.019283,2024-09-24T10:05:08.019283
다음 문장에서 괄호친 단어와 유의어를 고르시오,나는 (공책)에 글을 썼다.,노트,공책과 노트는 글씨를 쓰는 용도로 사용되는 비슷한 의미의 단어입니다.,QT01,PL02,PT01,PT0112,"{'options': ['노트', '책상', '연필', '지우개']}",2024-09-24T10:05:08.019283,2024-09-24T10:05:08.019283
다음 문장의 괄호친 단어와 유의어를 고르시오,(괜찮은) 방법이 있을까요?,좋은,"괜찮다는 별로 나쁘지 않고 보통 이상이라는 뜻이므로, 유의어인 '좋은'을 선택했습니다.",QT01,PL02,PT01,PT0112,"{'options': ['좋은', '나쁜', '복잡한', '무의미한']}",2024-09-24T10:05:08.019283,2024-09-24T10:05:08.019283
다음 문장의 괄호친 단어와 유의어를 고르시오,(괴롭히는) 친구가 나한테 장난을 쳤어요,힘들게 하는,"괴롭히다의 의미는 몸이나 마음이 편하지 않고 고통스럽게 하는 것과 관련이 있어, '힘들게 하는'이 유의어입니다.",QT01,PL02,PT01,PT0112,"{'options': ['즐겁게 하는', '힘들게 하는', '도와주는', '무시하는']}",2024-09-24T10:05:08.019283,2024-09-24T10:05:08.019283
다음 문장의 괄호친 단어와 유의어를 고르시오,(궁금한) 마음이 가득해요.,호기심이 많은,궁금한 것과 호기심이 많은 것은 비슷한 의미이기 때문에 유의어입니다.,QT01,PL02,PT01,PT0112,"{'options': ['호기심이 많은', '지루한', '지식이 풍부한', '슬픈']}",2024-09-24T10:05:08.019283,2024-09-24T10:05:08.019283
다음 문장의 괄호친 단어와 유의어를 고르시오,(귀신) 이야기에는 무서운 내용이 많아요.,유령,귀신은 유령과 비슷한 의미를 가지기 때문에 유의어입니다.,QT01,PL02,PT01,PT0112,"{'options': ['유령', '사람', '동물', '시간']}",2024-09-24T10:05:08.019283,2024-09-24T10:05:08.019283
다음 문장의 괄호친 단어와 유의어를 고르시오,나는 그냥 (어떤 특별한 이유 없이) 그곳에 갔어.,무작정,"‘그냥’은 특별한 이유 없이를 의미하며, ‘무작정’ 또한 그런 뜻을 가지고 있습니다.",QT01,PL02,PT01,PT0112,"{'options': ['무작정', '정확히', '신중히', '느긋하게']}",2024-09-24T10:05:08.019283,2024-09-24T10:05:08.019283
다음 문장의 괄호친 단어와 유의어를 고르시오,(글)은 우리의 생각을 전하는 중요한 방법이다.,문자,글은 생각이나 내용을 글자로 나타낸 기록이므로 '문자'가 유의어입니다.,QT01,PL02,PT01,PT0112,"{'options': ['문자', '음악', '그림', '사진']}",2024-09-24T10:05:08.019283,2024-09-24T10:05:08.019283
다음 문장에서 괄호친 단어와 유의어를 고르시오,이 물건의 (값)은 너무 비싸요.,가격,값은 물건의 가격과 같은 의미로 사용됩니다.,QT01,PL02,PT01,PT0112,"{'options': ['가격', '품질', '형태', '수량']}",2024-09-24T10:05:08.020283,2024-09-24T10:05:08.020283
다음 문장의 괄호친 단어와 유의어를 고르시오,(기본)이 되는 지식부터 배우자.,기초,"기본과 기초는 사물이나 현상, 이론의 바탕이 되는 것이라는 의미에서 유사합니다.",QT01,PL02,PT01,PT0112,"{'options': ['기초', '응용', '보조', '특수']}",2024-09-24T10:05:08.020283,2024-09-24T10:05:08.020283
다음 문장의 괄호친 단어와 유의어를 고르시오,(기쁜) 소식을 전해드려요!,즐거운,기쁘다와 즐거운은 같은 뜻으로 긍정적인 감정을 표현합니다.,QT01,PL02,PT01,PT0112,"{'options': ['슬픈', '즐거운', '화를 내는', '고민하는']}",2024-09-24T10:05:08.020283,2024-09-24T10:05:08.020283
다음 문장의 괄호친 단어와 유의어를 고르시오,(기쁨)으로 가득 찬 날이었어요.,즐거움,기쁨은 즐거움과 비슷한 의미를 가지므로 정답입니다.,QT01,PL02,PT01,PT0112,"{'options': ['슬픔', '즐거움', '우울', '어둠']}",2024-09-24T10:05:08.020283,2024-09-24T10:05:08.020283
다음 문장의 괄호친 단어와 유의어를 고르시오,밤하늘이 (까맣다).,검다,"‘까맣다’는 ‘검다’와 같은 의미로, 검은 색이나 어두운 상태를 나타냅니다.",QT01,PL02,PT01,PT0112,"{'options': ['검다', '밝다', '하얗다', '푸르다']}",2024-09-24T10:05:08.020283,2024-09-24T10:05:08.020283
다음 문장의 괄호친 단어와 유의어를 고르시오,산의 (꼭대기)에 올라갔어요.,가장 높은 곳,꼭대기는 가장 높은 곳을 의미하므로 유의어는 '가장 높은 곳'입니다.,QT01,PL02,PT01,PT0112,"{'options': ['가장 높은 곳', '중간', '바닥', '옆면']}",2024-09-24T10:05:08.020283,2024-09-24T10:05:08.020283
다음 문장에서 괄호친 단어와 유의어를 고르시오,그림을 (꾸민) 방이 정말 예쁘다,장식한,꾸미다의 의미는 뭔가를 매만져서 예쁘게 만들거나 장식하는 것이기 때문에 '장식한'이 유의어입니다.,QT01,PL02,PT01,PT0112,"{'options': ['장식한', '어지러운', '비어 있는', '무시한']}",2024-09-24T10:05:08.020283,2024-09-24T10:05:08.020283
다음 문장의 괄호친 단어와 유의어를 고르시오,그림 속의 물체가 (나타났다).,보였다,"보였다라는 단어는 나타나다와 비슷한 의미로, 어떤 것이 드러나는 것을 나타냅니다.",QT01,PL02,PT01,PT0112,"{'options': ['숨겨졌다', '보였다', '사라졌다', '놓쳤다']}",2024-09-24T10:05:08.020283,2024-09-24T10:05:08.020283
다음 문장의 괄호친 단어와 유의어를 고르시오,(낱말)은 따로따로인 한 말입니다.,단어,낱말은 단어와 같은 의미를 가지고 있습니다.,QT01,PL02,PT01,PT0112,"{'options': ['단어', '문장', '글자', '소리']}",2024-09-24T10:05:08.020283,2024-09-24T10:05:08.020283
다음 문장의 괄호친 단어와 유의어를 고르시오,나는 (너무) 힘들어서 쉬기로 했다.,매우,‘너무’는 어떤 정도가 '매우' 크다는 뜻과 비슷하다.,QT01,PL02,PT01,PT0112,"{'options': ['매우', '조금', '가끔', '잘']}",2024-09-24T10:05:08.021292,2024-09-24T10:05:08.021292
다음 문장의 괄호친 단어와 유의어를 고르시오,그릇에 음식을 (담다),넣다,‘담다’는 어떤 물건을 그릇에 넣는 것을 의미하므로 유의어는 '넣다'입니다.,QT01,PL02,PT01,PT0112,"{'options': ['넣다', '뺏다', '흘리다', '제거하다']}",2024-09-24T10:05:08.021292,2024-09-24T10:05:08.021292
다음 문장의 괄호친 단어와 유의어를 고르시오,(답안)을 제출하세요.,해답,"답안은 문제의 해답을 뜻하며, 유의어로 '해답'이 가장 적절합니다.",QT01,PL02,PT01,PT0112,"{'options': ['해답', '질문', '문제', '작업']}",2024-09-24T10:05:08.021292,2024-09-24T10:05:08.021292
다음 문장의 괄호친 단어와 유의어를 고르시오,(대답)할 시간이 없어요,응답,대답과 응답은 같은 의미를 가지고 있습니다.,QT01,PL02,PT01,PT0112,"{'options': ['응답', '질문', '생각', '모름']}",2024-09-24T10:05:08.021292,2024-09-24T10:05:08.021292
다음 문장의 괄호친 단어와 유의어를 고르시오,저는 계속해서 (더) 열심히 공부할 거예요.,더욱,"‘더’는 ‘더욱’과 같은 의미로, 양이나 정도가 더 많다는 뜻입니다.",QT01,PL02,PT01,PT0112,"{'options': ['더욱', '덜', '아주', '크게']}",2024-09-24T10:05:08.021292,2024-09-24T10:05:08.021292
다음 문장의 괄호친 단어와 유의어를 고르시오,(딱지)가 생겼어요.,상처 자국,딱지는 상처에서 생긴 껍질을 의미하므로 유의어인 '상처 자국'이 정답입니다.,QT01,PL02,PT01,PT0112,"{'options': ['상처 자국', '부풀어 오른 멍', '나무 조각', '부드러운 눈']}",2024-09-24T10:05:08.022290,2024-09-24T10:05:08.022290
다음 문장의 괄호친 단어와 유의어를 고르시오,(또박또박) 말했어요.,명확하게,"또박또박은 말이나 글씨가 뚜렷하고 조리 있게 표현되는 것을 의미하며, '명확하게'와 유사한 뜻을 가지고 있습니다.",QT01,PL02,PT01,PT0112,"{'options': ['흐릿하게', '명확하게', '불분명하게', '빨리']}",2024-09-24T10:05:08.022290,2024-09-24T10:05:08.022290
다음 문장의 괄호친 단어와 유의어를 고르시오,종이를 (뜯다) 보니 안에 글씨가 있었다.,찢다,뜯다와 찢다는 붙거나 닫힌 것을 떼거나 찢는다는 같은 의미를 가지고 있습니다.,QT01,PL02,PT01,PT0112,"{'options': ['접다', '자르다', '찢다', '붙이다']}",2024-09-24T10:05:08.022290,2024-09-24T10:05:08.022290
다음 문장의 괄호친 단어와 유의어를 고르시오,(뜻)을 알고 싶어요.,의미,"뜻은 어떤 단어나 문장의 의미를 가리키므로, 유의어로 '의미'가 적합합니다.",QT01,PL02,PT01,PT0112,"{'options': ['의미', '목표', '음식', '생각']}",2024-09-24T10:05:08.022290,2024-09-24T10:05:08.022290
다음 문장의 괄호친 단어와 유의어를 고르시오,(마른) 풀밭 위에서 놀았다.,물기가 없는,마른은 물기가 없는 상태를 뜻하므로 유의어로 선택할 수 있습니다.,QT01,PL02,PT01,PT0112,"{'options': ['축축한', '물기가 없는', '부풀은', '물에 젖은']}",2024-09-24T10:05:08.022290,2024-09-24T10:05:08.022290
다음 문장의 괄호친 단어와 유의어를 고르시오,우리 (마을)에는 많은 친구가 살고 있어요.,동네,"마을은 주로 시골에서 여러 집이 모여 사는 곳으로, 동네와 같은 의미를 가지고 있습니다.",QT01,PL02,PT01,PT0112,"{'options': ['동네', '도시', '거리', '나라']}",2024-09-24T10:05:08.022290,2024-09-24T10:05:08.022290
다음 문장의 괄호친 단어와 유의어를 고르시오,(멍청한) 행동을 하지 않도록 하세요.,어리석은,"멍청한과 어리석은은 같은 의미로, 둘 다 지혜가 부족하다는 뜻입니다.",QT01,PL02,PT01,PT0112,"{'options': ['어리석은', '똑똑한', '재미있는', '빠른']}",2024-09-24T10:05:08.022290,2024-09-24T10:05:08.022290
다음 문장의 괄호친 단어와 유의어를 고르시오,(미움)은 마음 속에 있는 나쁜 감정이에요.,증오,"미움의 유의어는 '증오'로, 모두 싫어하는 감정을 나타냅니다.",QT01,PL02,PT01,PT0112,"{'options': ['사랑', '증오', '친구', '기쁨']}",2024-09-24T10:05:08.023289,2024-09-24T10:05:08.023289
다음 문장의 괄호친 단어와 유의어를 고르시오,나는 오늘 (바쁜) 하루를 보냈어요.,일이 많은,"바쁜이라는 단어는 일이 많아 여유가 없는 상태를 뜻하며, 일이 많은과 유의어입니다.",QT01,PL02,PT01,PT0112,"{'options': ['놀기', '어지러운', '일이 많은', '편안한']}",2024-09-24T10:05:08.023289,2024-09-24T10:05:08.023289
다음 문장의 괄호친 단어와 유의어를 고르시오,(반말)은 친구들끼리 자주 사용하는 말이에요.,친근한 말,반말은 친구들 사이에서 주로 사용되는 친근한 말입니다.,QT01,PL02,PT01,PT0112,"{'options': ['존댓말', '격식있는 말', '친근한 말', '정중한 말']}",2024-09-24T10:05:08.023289,2024-09-24T10:05:08.023289
다음 문장의 괄호친 단어와 유의어를 고르시오,(방바닥)는 오늘 청소가 잘 되어서 깨끗해요.,바닥,"방바닥은 방 안의 평평한 부분으로, 바닥과 같은 의미를 가지고 있습니다.",QT01,PL02,PT01,PT0112,"{'options': ['바닥', '벽', '천장', '문']}",2024-09-24T10:05:08.023289,2024-09-24T10:05:08.023289
다음 문장의 괄호친 단어와 유의어를 고르시오,(방법)은 여러 가지가 있어요.,수단,"방법과 유사한 의미를 가진 단어는 수단으로, 어떤 일을 하기 위한 방식을 나타냅니다.",QT01,PL02,PT01,PT0112,"{'options': ['수단', '결과', '목표', '장소']}",2024-09-24T10:05:08.023289,2024-09-24T10:05:08.023289
다음 문장의 괄호친 단어와 유의어를 고르시오,우리는 (복도)에서 친구를 만났어요.,통로,복도는 사람이나 물체가 지나갈 수 있는 통로를 의미하기 때문에 유의어로 '통로'를 선택했습니다.,QT01,PL02,PT01,PT0112,"{'options': ['통로', '구석', '천장', '문고리']}",2024-09-24T10:05:08.024289,2024-09-24T10:05:08.024289
다음 문장의 괄호친 단어와 유의어를 고르시오,나는 발표를 잘 못해서 (부끄럽다).,창피하다,부끄럽다는 잘못한 일이 있어 떳떳하지 못하고 창피한 기분을 나타내기 때문입니다.,QT01,PL02,PT01,PT0112,"{'options': ['창피하다', '자랑스럽다', '즐겁다', '무섭다']}",2024-09-24T10:05:08.024289,2024-09-24T10:05:08.024289
다음 문장의 괄호친 단어와 유의어를 고르시오,유리잔이 (부서져) 조각이 나버렸어요.,깨지다,"부서지다의 유의어는 깨지다로, 같은 의미를 가지고 있습니다.",QT01,PL02,PT01,PT0112,"{'options': ['깨지다', '고쳐지다', '온전하다', '무너지다']}",2024-09-24T10:05:08.024289,2024-09-24T10:05:08.024289
다음 문장의 괄호친 단어와 유의어를 고르시오,토마토는 (붉다) 색깔이에요.,빨갛다,"붉다의 유의어는 빨갛다로, 둘 다 비슷한 색깔을 의미합니다.",QT01,PL02,PT01,PT0112,"{'options': ['노란다', '푸르다', '빨갛다', '검다']}",2024-09-24T10:05:08.024289,2024-09-24T10:05:08.024289
다음 문장의 괄호친 단어와 유의어를 고르시오,(비슷한) 두 친구는 항상 함께 다녀요.,닮은,비슷한은 닮은과 같은 의미로 사용됩니다.,QT01,PL02,PT01,PT0112,"{'options': ['서로 다른', '닮은', '먼', '멋있는']}",2024-09-24T10:05:08.024289,2024-09-24T10:05:08.024289
다음 문장의 괄호친 단어와 유의어를 고르시오,그는 (살금살금) 걸어가서 친구를 놀라게 했다.,조용히,"살금살금은 다른 사람에게 들키지 않게 조용히 행동하는 것을 의미하므로, 유의어는 '조용히'입니다.",QT01,PL02,PT01,PT0112,"{'options': ['조용히', '신나게', '빨리', '힘차게']}",2024-09-24T10:05:08.024289,2024-09-24T10:05:08.024289
다음 문장의 괄호친 단어와 유의어를 고르시오,나는 (생각) 해보았어요.,고민,생각은 무엇인가를 고민하는 것을 의미하기 때문에 유의어로 '고민'이 적합하다.,QT01,PL02,PT01,PT0112,"{'options': ['느낌', '고민', '상상', '행동']}",2024-09-24T10:05:08.025290,2024-09-24T10:05:08.025290
다음 문장의 괄호친 단어와 유의어를 고르시오,어떤 일이 (생각나다) 기분이 좋아요.,기억나다,생각나다는 어떤 일을 기억해내는 것과 같은 의미이기 때문에 유의어로 '기억나다'를 선택했습니다.,QT01,PL02,PT01,PT0112,"{'options': ['기억나다', '잊다', '간과하다', '무시하다']}",2024-09-24T10:05:08.025290,2024-09-24T10:05:08.025290
다음 문장의 괄호친 단어와 유의어를 고르시오,우리는 (수수께끼)를 풀기 위해 모였어요.,문제,수수께끼는 문제를 빗대어 말하여 알아맞히는 놀이이므로 유의어로 '문제'가 적합합니다.,QT01,PL02,PT01,PT0112,"{'options': ['문제', '정답', '게임', '친구']}",2024-09-24T10:05:08.025290,2024-09-24T10:05:08.025290
다음 문장의 괄호친 단어와 유의어를 고르시오,나는 내 (스마트폰)으로 친구와 통화했어요.,휴대전화,스마트폰과 같은 기능을 가진 기기는 휴대전화이기 때문에 유의어입니다.,QT01,PL02,PT01,PT0112,"{'options': ['휴대전화', '노트북', '텔레비전', '스피커']}",2024-09-24T10:05:08.025290,2024-09-24T10:05:08.025290
다음 문장의 괄호친 단어와 유의어를 고르시오,(시작)하는 것이 중요합니다.,출발하다,"시작은 어떤 일을 시작하는 것이고, 출발하다도 어떤 일이 시작되는 것을 나타내기 때문에 유의어입니다.",QT01,PL02,PT01,PT0112,"{'options': ['끝내다', '출발하다', '멈추다', '중단하다']}",2024-09-24T10:05:08.025290,2024-09-24T10:05:08.025290
다음 문장의 괄호친 단어와 유의어를 고르시오,여름에는 얼음을 넣어 음료를 (식히다).,차갑게 하다,식히다는 더운 기를 없애는 것으로 차갑게 하는 것과 같은 뜻이다.,QT01,PL02,PT01,PT0112,"{'options': ['뜨겁게 하다', '차갑게 하다', '늦추다', '올리다']}",2024-09-24T10:05:08.025290,2024-09-24T10:05:08.025290
다음 문장의 괄호친 단어와 유의어를 고르시오,(신기한) 물건을 발견했어요,놀라운,"신기한은 놀라움과 색다른 느낌을 주는 것으로, 유의어인 '놀라운'과 같은 의미를 가지고 있습니다.",QT01,PL02,PT01,PT0112,"{'options': ['보통의', '놀라운', '같은', '평범한']}",2024-09-24T10:05:08.025290,2024-09-24T10:05:08.025290
다음 문장의 괄호친 단어와 유의어를 고르시오,(실수)로 인해 친구에게 미안해요,잘못,실수는 잘못을 의미하므로 유의어로 '잘못'을 선택했습니다.,QT01,PL02,PT01,PT0112,"{'options': ['잘못', '성공', '기쁨', '행운']}",2024-09-24T10:05:08.025290,2024-09-24T10:05:08.025290
다음 문장의 괄호친 단어와 유의어를 고르시오,(하고 싶은) 일이 많아요,원하는,하고 싶은 것은 원하는 것과 같은 뜻입니다.,QT01,PL02,PT01,PT0112,"{'options': ['원하는', '필요한', '하지 않는', '가능한']}",2024-09-24T10:05:08.026289,2024-09-24T10:05:08.026289
다음 문장의 괄호친 단어와 유의어를 고르시오,(아픔) 때문에 울고 있어요.,고통,"아픔은 육체적으로나 정신적으로 괴로운 느낌을 뜻하며, 고통은 이와 비슷한 의미를 갖고 있습니다.",QT01,PL02,PT01,PT0112,"{'options': ['고통', '기쁨', '즐거움', '평화']}",2024-09-24T10:05:08.026289,2024-09-24T10:05:08.026289
다음 문장의 괄호친 단어와 유의어를 고르시오,(알리는) 방법을 알려주세요,소통하는,"알린다는 것은 정보를 전달하는 것이므로, 소통하는과 유의어입니다.",QT01,PL02,PT01,PT0112,"{'options': ['소통하는', '숨기는', '잊어버리는', '감추는']}",2024-09-24T10:05:08.026289,2024-09-24T10:05:08.026289
다음 문장의 괄호친 단어와 유의어를 고르시오,(알맞은) 답을 골라 보세요,적절한,"알맞다의 의미는 기준이나 조건에 맞는 것으로, 적절한이 유의어입니다.",QT01,PL02,PT01,PT0112,"{'options': ['적절한', '부적절한', '모자란', '넘치는']}",2024-09-24T10:05:08.026289,2024-09-24T10:05:08.026289
다음 문장의 괄호친 단어와 유의어를 고르시오,나는 친구의 말을 (알아듣다).,이해하다,"알아듣다의 뜻은 남의 말을 듣고 그 뜻을 아는 것이므로, 유의어인 이해하다가 정답입니다.",QT01,PL02,PT01,PT0112,"{'options': ['이해하다', '모르다', '잔소리하다', '듣지 않다']}",2024-09-24T10:05:08.026289,2024-09-24T10:05:08.026289
다음 문장의 괄호친 단어와 유의어를 고르시오,"문제를 (알아맞히다) 보니까, 친구가 기뻐했어요.",맞추다,‘알아맞히다’는 문제의 답을 맞추는 것이므로 유의어인 ‘맞추다’가 정답입니다.,QT01,PL02,PT01,PT0112,"{'options': ['맞추다', '틀리다', '무시하다', '잊어버리다']}",2024-09-24T10:05:08.026289,2024-09-24T10:05:08.026289
다음 문장의 괄호친 단어와 유의어를 고르시오,(예절)을 잘 지키는 사람은 존경받아요.,예의,"예절은 예의와 같은 의미로, 사람들에게 존중과 배려를 나타내는 방법입니다.",QT01,PL02,PT01,PT0112,"{'options': ['예의', '무례', '방해', '안전']}",2024-09-24T10:05:08.027289,2024-09-24T10:05:08.027289
다음 문장의 괄호친 단어와 유의어를 고르시오,(오전)에는 학교에 갑니다,아침,오전은 아침 시간대를 의미하기 때문에 유의어는 아침입니다.,QT01,PL02,PT01,PT0112,"{'options': ['아침', '저녁', '오후', '밤']}",2024-09-24T10:05:08.027289,2024-09-24T10:05:08.027289
다음 문장의 괄호친 단어와 유의어를 고르시오,그는 (용감한) 영웅이다.,두려움이 없는,용감하다는 두려움이 없는 상태를 의미하므로 적절한 유의어는 '두려움이 없는'입니다.,QT01,PL02,PT01,PT0112,"{'options': ['무서워하는', '두려움이 없는', '조용한', '약한']}",2024-09-24T10:05:08.027289,2024-09-24T10:05:08.027289
다음 문장의 괄호친 단어와 유의어를 고르시오,친구들과 함께 (운동장)에서 놀았습니다.,마당,운동장과 마당은 둘 다 밖에서 활동할 수 있는 넓은 공간을 뜻합니다.,QT01,PL02,PT01,PT0112,"{'options': ['마당', '거실', '교실', '주방']}",2024-09-24T10:05:08.027289,2024-09-24T10:05:08.027289
다음 문장의 괄호친 단어와 유의어를 고르시오,그는 축구를 하면서 많은 (움직임)을 보였다.,활동,"움직임의 유의어는 '활동'으로, 어떤 행동이나 활동을 할 때의 상태를 나타냅니다.",QT01,PL02,PT01,PT0112,"{'options': ['정지', '활동', '멈춤', '고요']}",2024-09-24T10:05:08.027289,2024-09-24T10:05:08.027289
다음 문장의 괄호친 단어와 유의어를 고르시오,(위험한) 상황에서 조심해야 해요.,위태로운,위험한 상황은 위태로운 상황과 비슷한 의미를 가지고 있습니다.,QT01,PL02,PT01,PT0112,"{'options': ['위험하지 않은', '위태로운', '무서운', '재미있는']}",2024-09-24T10:05:08.027289,2024-09-24T10:05:08.027289
