textID,text,question,answer,questionType,word_count,word_avg,word_hard,length,Cluster,Difficulty_Level
5539,"내 이름은 토토야. 다른 토끼들이랑 생김새는 똑같지만, 난 아주아주 특별한 재주가 있어. 폴짝폴짝 뛰어다니는 재주냐고? 하긴 늘 폴짝폴짝 뛰어다니며 나비랑 놀지. 지치지도 않고 말이야.",다른 토끼들이랑 생김새는 똑같지만 특별한 재주가 있는 이 토끼의 이름은 무엇인가요?,토토,PT02,24.0,4.0,6.0,103.0,0,1
4638,"얼음을 끼운 다음, 빙글빙글 돌려요. “우아, 보송보송 얼음 산이다!” 빙글빙글 돌리면, 보송보송 얼음 산이 쑥쑥! 빙글빙글 더 돌리면, 보송보송 얼음 산이 쑤욱 쑤욱! ",보송보송 얼음산이 생기려면 얼음을 끼우고 어떻게 하나요?,빙글빙글 돌려요.,PT02,23.0,1.25,2.0,95.0,0,1
4638,"얼음을 끼운 다음, 빙글빙글 돌려요. “우아, 보송보송 얼음 산이다!” 빙글빙글 돌리면, 보송보송 얼음 산이 쑥쑥! 빙글빙글 더 돌리면, 보송보송 얼음 산이 쑤욱 쑤욱! ","얼음을 끼운 다음, 빙글빙글 돌리면 무엇이 만들어 지나요?",얼음 산,PT02,23.0,1.25,2.0,95.0,0,1
4648,"“바나나 썰매, 정말 재밌다!” 한 번, 두 번, 세 번. 주르르! 주르르! 흔들흔들 출렁출렁! “어? 큰일이야! 얼음 산이 무너지려고 해.” 바로 그때. “하나야, 빙수 다 만들었니?” “네! 할머니, 제가 만든 빙수 예쁘죠? 우리 함께 먹어요.” ",하나는 무엇이 무너지려고 해서 큰일이라고 했을까요?,얼음 산,PT02,35.0,2.2222222222222223,5.0,140.0,0,1
4648,"“바나나 썰매, 정말 재밌다!” 한 번, 두 번, 세 번. 주르르! 주르르! 흔들흔들 출렁출렁! “어? 큰일이야! 얼음 산이 무너지려고 해.” 바로 그때. “하나야, 빙수 다 만들었니?” “네! 할머니, 제가 만든 빙수 예쁘죠? 우리 함께 먹어요.” ",하나는 무엇이 정말 재미있다고 했나요?,바나나 썰매,PT02,35.0,2.2222222222222223,5.0,140.0,0,1
4637,"“하나야, 할머니 집에 아주 멋진 게 있대.” “정말요? 할머니 집에 갈래요.” “할머니, 할머니, 이게 뭐예요?” “그걸로 빙수를 만들 수 있단다.” ",하나는 어디에 가고 싶다고 했나요?,할머니 집,PT02,20.0,2.5,5.0,85.0,0,1
4637,"“하나야, 할머니 집에 아주 멋진 게 있대.” “정말요? 할머니 집에 갈래요.” “할머니, 할머니, 이게 뭐예요?” “그걸로 빙수를 만들 수 있단다.” ",하나는 누구의 집에 가고 싶다고 했나요?,할머니,PT02,20.0,2.5,5.0,85.0,0,1
4642,"아하! 바나나 썰매를 타자. “우리도 썰매 타고 싶어.” “어? 북극곰과 펭귄이네. 좋아, 너희도 타.” ",북극곰과 펭귄은 무엇을 타고 싶다고 했나요?,바나나 썰매,PT02,14.0,1.0,1.0,59.0,0,1
5539,"내 이름은 토토야. 다른 토끼들이랑 생김새는 똑같지만, 난 아주아주 특별한 재주가 있어. 폴짝폴짝 뛰어다니는 재주냐고? 하긴 늘 폴짝폴짝 뛰어다니며 나비랑 놀지. 지치지도 않고 말이야.",토토가 지치지도 않고 하는 것은 무엇인가요?,폴짝폴짝 뛰어다니며 나비랑 놀지.,PT02,24.0,4.0,6.0,103.0,0,1
4641,"“하나야, 나처럼 미끄럼 타라옹. 야옹! 정말 재밌다냥.” “응, 나도 미끄럼 탈래."" 엉덩이가 너무 차가워. ",미끄럼을 타고 어디가 차가워졌나요?,엉덩이,PT02,14.0,2.0,2.0,62.0,0,1
4639,"“야옹! 하나야, 뭐 하냥?” “아, 까망이구나! 보송보송 얼음 산에 올라가고 있어. 너도 갈래?” “까망아, 얼음 한번 먹어 봐. 어때?” ",하나는 누구에게 얼음 산에 같이 가자고 했나요?,까망이,PT02,19.0,1.6666666666666667,3.0,79.0,0,1
4970,"“책장에 있는 책들을 읽어 줄게. 공주랑 왕자, 마법사랑 마녀가 나오는 이야기들 말이야.” “좋아.” “그럼 안경 좀 빌려줄래?”",책들은 어디에 있나요?,책장 ,PT02,17.0,2.0,3.0,72.0,0,1
4970,"“책장에 있는 책들을 읽어 줄게. 공주랑 왕자, 마법사랑 마녀가 나오는 이야기들 말이야.” “좋아.” “그럼 안경 좀 빌려줄래?”",책장에 있는 무엇을 읽어 준다고 했을까요?,책,PT02,17.0,2.0,3.0,72.0,0,1
4965,"귀여운 생쥐, 릴라예요. 책을 좋아해서 책장에 살지요. 릴라는 하루 내내 책만 읽어요.",릴라는 하루 내내 무슨 행동을 하나요?,책만 읽어요.,PT02,12.0,1.0,1.0,48.0,0,1
4965,"귀여운 생쥐, 릴라예요. 책을 좋아해서 책장에 살지요. 릴라는 하루 내내 책만 읽어요.",책을 좋아하는 릴라는 어디에 살고 있나요?,책장,PT02,12.0,1.0,1.0,48.0,0,1
4965,"귀여운 생쥐, 릴라예요. 책을 좋아해서 책장에 살지요. 릴라는 하루 내내 책만 읽어요.",귀여운 생쥐의 이름은 무엇인가요?,릴라,PT02,12.0,1.0,1.0,48.0,0,1
4965,"귀여운 생쥐, 릴라예요. 책을 좋아해서 책장에 살지요. 릴라는 하루 내내 책만 읽어요.",왜 릴라는 책장에 살고 있나요?,책을 좋아해서,PT02,12.0,1.0,1.0,48.0,0,1
4964,"게으른 고양이, 토미예요. 눈이 나빠서 안경을 쓰지요. 토미는 하루 내내 잠만 자요.",게으른 고양이 토미는 하루 내내 무엇을 할까요?,잠만 자요. ,PT02,12.0,1.0,1.0,47.0,0,1
4640,“야옹! 차갑다냥!” 까망이가 부르르! “진짜진짜 차갑지?” 하나도 부르르! “우리 얼음 산을 예쁘게 꾸미자.” 말랑말랑 젤리를 톡톡! 알록달록 과일을 톡톡! ,하나는 까망이에게 무엇을 꾸미자고 했나요?,얼음 산,PT02,19.0,1.0,1.0,89.0,0,1
32725,"스테고는 한숨을 푹 쉬며 털썩 주저앉았어요. 그때, 시조새 한 마리가 퍼드덕 날아왔어요. “스테고야, 무슨 일이야?”",한숨을 쉬며 주저앉은 공룡은 누구인가요?,스테고,PT02,15.0,3.0,4.0,65.0,0,1
5542,쿨쿨 잘 자는 재주냐고? 하긴 배가 부르면 어디서든 쿨쿨 잘 자지. 솔방울이 코에 떨어져도 모른다니까.,쿨쿨 잘 때에는 솔방울이 어디에 떨어져도 모른다고 했나요?,코,PT02,15.0,1.5,2.0,57.0,0,1
5541,오독오독 잘 갉아 먹는 재주냐고? 하긴 당근 열 개쯤은 눈 깜짝할 새 갉아 먹지. 그래도 내 이빨은 멀쩡해.,토끼가 당근 열 개쯤은 눈 깜짝할 새 갉아 먹어도 멀쩡한 것은 무엇인가요?,이빨,PT02,18.0,1.3333333333333333,2.0,60.0,0,1
32733,"공룡들이 스테고에게 달려와 말했어요. “스테고야, 정말 고마워!” “네 골판과 골침 덕분에 모두 살았어.” 스테고는 기분이 좋아서 꼬리를 흔들었어요. 작은 공룡들이 다치지 않게 살짝만요.",공룡들이 스테고에 다가오자 스테고는 어떤 모습을 보였나요?,꼬리를 흔들었어요.,PT02,23.0,1.5,2.0,104.0,0,1
32733,"공룡들이 스테고에게 달려와 말했어요. “스테고야, 정말 고마워!” “네 골판과 골침 덕분에 모두 살았어.” 스테고는 기분이 좋아서 꼬리를 흔들었어요. 작은 공룡들이 다치지 않게 살짝만요.",공룡들은 누구에게 달려와 이야기했나요?,스테고,PT02,23.0,1.5,2.0,104.0,0,1
32720,"“나도 술래잡기할래!” “스테고야, 미안해! 네 뾰족한 꼬리 골침에 우리가 다칠 수 있어.”",뾰족한 꼬리 골침이 있는 공룡은 누구인가요?,스테고,PT02,12.0,2.0,3.0,51.0,0,1
32729,스테고도 힘껏 달리기 시작했어요. 다른 공룡들은 모두 수풀 너머로 후다닥 달아났어요. 하지만 스테고는 몸이 무거워서 멀리 달아나지 못했지요.,공룡들은 모두 어디로 달아났나요?,수풀,PT02,18.0,1.6666666666666667,3.0,78.0,0,1
32729,스테고도 힘껏 달리기 시작했어요. 다른 공룡들은 모두 수풀 너머로 후다닥 달아났어요. 하지만 스테고는 몸이 무거워서 멀리 달아나지 못했지요.,공룡들과 함께 달린 공룡은 무엇인가요?,스테고,PT02,18.0,1.6666666666666667,3.0,78.0,0,1
32728,갑자기 숲이 소란스러워지며 공룡들이 우르르 달려왔어요. “빨리 달아나야 해! 알로사우루스가 오고 있어!”,공룡들은 어디로 달려오고 있었나요?,숲,PT02,12.0,3.0,3.0,58.0,0,1
32728,갑자기 숲이 소란스러워지며 공룡들이 우르르 달려왔어요. “빨리 달아나야 해! 알로사우루스가 오고 있어!”,숲이 소란스러워지며 다가오는 공룡은 무엇인가요?,알로사우루스,PT02,12.0,3.0,3.0,58.0,0,1
32732,"스테고는 골판을 빳빳이 세우고, 골침이 달린 꼬리를 높이 쳐들었어요. “저리 가! 내 골침에 찔리고 싶지 않으면!” 스테고는 꼬리를 휙휙 휘두르며 알로사우루스에게 다가갔어요. 알로사우루스는 깜짝 놀라며 슬금슬금 뒷걸음을 치더니 결국 후다닥 달아났어요.",화가 난 스테고는 알로사우루스에게 어떤 모습으로 다가가서 이야기했나요?,"골판을 빳빳이 세우고, 골침이 달린 꼬리를 높이 쳐들었어요.",PT02,31.0,3.0,3.0,140.0,0,1
5545,"우리는 다정한 친구가 되어 언제나 함께했지. “토토야, 너랑 함께 뛰어다니니 더 재미있어.” “미미야, 너랑 함께 먹으니 더 맛있어.”",누가 토토와 다정한 친구가 되었나요?,미미,PT02,18.0,2.2,3.0,75.0,0,1
32732,"스테고는 골판을 빳빳이 세우고, 골침이 달린 꼬리를 높이 쳐들었어요. “저리 가! 내 골침에 찔리고 싶지 않으면!” 스테고는 꼬리를 휙휙 휘두르며 알로사우루스에게 다가갔어요. 알로사우루스는 깜짝 놀라며 슬금슬금 뒷걸음을 치더니 결국 후다닥 달아났어요.",골판을 빳빳이 세우고 골침이 달린 꼬리를 높이 쳐든 공룡은 누구인가요?,스테고,PT02,31.0,3.0,3.0,140.0,0,1
5543,"나의 아주아주 특별한 재주는 말이야. 폴짝폴짝 뛰어다니는 것도, 오독오독 갉아 먹는 것도, 쿨쿨 잘 자는 것도 아니야. 바로. 냄새를 아주아주 잘 맡는다는 거야. 난 멀리서 나는 냄새를 맡고 누구의 냄새인지, 무슨 냄새인지 금방 알아차릴 수 있어. “킁킁, 킁킁! 어? 이 냄새는 처음인걸?”",냄새를 잘 맡는 특별한 재주를 가지고 있는 것은 누구인가요?,나,PT02,42.0,2.3333333333333335,6.0,163.0,0,1
5547,"저녁이 되면 우리는 해가 지는 모습을 바라보았어. “너랑 함께여서 무척 행복해.” 몇 년이 흐른 어느 날, 아기 토끼가 물었어.",저녁에 함께 한 것은 무엇인가요?,해가 지는 모습을 바라보았어.,PT02,19.0,2.3333333333333335,3.0,71.0,0,1
5547,"저녁이 되면 우리는 해가 지는 모습을 바라보았어. “너랑 함께여서 무척 행복해.” 몇 년이 흐른 어느 날, 아기 토끼가 물었어.",해가 지는 모습을 바라본 건 언제인가요?,저녁,PT02,19.0,2.3333333333333335,3.0,71.0,0,1
5547,"저녁이 되면 우리는 해가 지는 모습을 바라보았어. “너랑 함께여서 무척 행복해.” 몇 년이 흐른 어느 날, 아기 토끼가 물었어.",저녁이 되면 무엇이 지는 모습을 바라보았나요?,해,PT02,19.0,2.3333333333333335,3.0,71.0,0,1
5546,“엄마랑 아빠는 어떻게 만났어요?” 난 빙긋 웃으며 말했어. “특별한 냄새를 쫓아갔지. 그리고 네 엄마를 만났단다.” 미미도 씽긋 웃으며 말했어. “우리가 만난 건 아빠의 특별한 코 덕분이란다.”,우리가 만난 건 누구의 특별한 코 덕분이라고 했나요?,아빠,PT02,26.0,3.3333333333333335,6.0,109.0,0,1
5544,"난 냄새를 따라 재빠르게 뛰었어. 수풀도 깡충, 웅덩이도 깡충, 통나무도 깡충! “어, 저기다!” 난 한 토끼에게 다가가 말을 걸었어. “안녕? 난 토토야.” “안녕? 난 미미야.”",토토가 누구에게 인사를 하며 말을 걸었나요?,미미,PT02,25.0,5.6,6.0,101.0,0,1
5544,"난 냄새를 따라 재빠르게 뛰었어. 수풀도 깡충, 웅덩이도 깡충, 통나무도 깡충! “어, 저기다!” 난 한 토끼에게 다가가 말을 걸었어. “안녕? 난 토토야.” “안녕? 난 미미야.”",냄새를 따라 토토는 어떤 행동을 했나요?,재빠르게 뛰었어.,PT02,25.0,5.6,6.0,101.0,0,1
5544,"난 냄새를 따라 재빠르게 뛰었어. 수풀도 깡충, 웅덩이도 깡충, 통나무도 깡충! “어, 저기다!” 난 한 토끼에게 다가가 말을 걸었어. “안녕? 난 토토야.” “안녕? 난 미미야.”",냄새를 따라 재빠르게 뛰어 어디를 갔나요?,수풀과 웅덩이와 통나무,PT02,25.0,5.6,6.0,101.0,0,1
5543,"나의 아주아주 특별한 재주는 말이야. 폴짝폴짝 뛰어다니는 것도, 오독오독 갉아 먹는 것도, 쿨쿨 잘 자는 것도 아니야. 바로. 냄새를 아주아주 잘 맡는다는 거야. 난 멀리서 나는 냄새를 맡고 누구의 냄새인지, 무슨 냄새인지 금방 알아차릴 수 있어. “킁킁, 킁킁! 어? 이 냄새는 처음인걸?”",내가 잘하는 특별한 재주는 무엇인가요?,냄새를 아주아주 잘 맡는다는 거야.,PT02,42.0,2.3333333333333335,6.0,163.0,0,1
42552,그러자 앨리가 울기 시작했어요. “하지 마! 내 눈사람이 다 망가졌잖아!” 하지만 루이는 부끄러워서 사과도 못하고 그냥 집으로 돌아갔어요.,앨리가 만든 눈사람을 망가뜨린 건 누구인가요?,루이,PT02,18.0,1.5,2.0,77.0,0,1
42596,"“야니야, 오늘은 이 원피스 입는 게 어떻겠니?” 엄마가 원피스를 꺼내며 말했어요. 오늘은 할머니 댁에 가는 날이거든요.",원피스를 꺼낸 건 누구인가요?,엄마,PT02,16.0,1.6666666666666667,3.0,67.0,0,1
42599,"그러자 엄마가 다가와 말했어요. “야니야. 수영할 때는 수영복을 입지? 잠을 잘 때는 잠옷을 입고, 운동할 때는 운동복을 입는 거란다. 때에 맞게 입어야 멋쟁이지.”",수영할 때 입는 옷은 무엇인가요?,수영복,PT02,23.0,2.0,2.0,92.0,0,1
16484,"그때, 양이 다가왔어. “양아, 내 다리 좀 꽉 잡아 줄래?” “그래, 좋아.” 셋이 같이 끼잉 낑.",누구에게 다리를 꽉 잡아 달라고 말했나요?,양,PT02,16.0,1.6666666666666667,3.0,56.0,0,1
16487,"다섯이 같이 영치기 영차. “우아, 수박 잡았다!” “커다란 수박 정말 맛있어!”",맛있게 먹은 것은 무엇인가요?,수박,PT02,11.0,1.25,2.0,45.0,0,1
16486,"그때, 고양이가 다가왔어. “고양이야, 내 뿔 좀 꽉 잡아 줄래?” “그래, 좋아.”",누구에게 뿔을 잡아 달라고 말했나요?,고양이,PT02,12.0,3.0,3.0,47.0,0,1
16757,"바지 벗기도 정말 쉬워. 훌러덩. 윗옷 벗기도 아주 쉬워. 어? 그런데, 머리에 걸렸네. 도와주세요.",윗옷을 벗다가 어디에 걸리고 말았나요?,머리,PT02,14.0,2.6666666666666665,5.0,56.0,0,1
16756,난 혼자서 옷 벗을 수 있어. 양말 벗기는 아주 쉬워. 이렇게 죽 잡아당기면 쑤욱.,나는 혼자서 어떤 것을 직접 벗을 수 있나요?,옷,PT02,14.0,3.1666666666666665,6.0,46.0,0,1
16760,"엄마, 아빠, 저 잠옷 다 입었어요. 으응? 이상하네. 윗옷의 앞뒤가 바뀌었네? 아빠가 도와줄게.",앞뒤가 바뀐 것은 무엇이었나요?,윗옷,PT02,13.0,1.6666666666666667,3.0,54.0,0,1
16806,"잠옷도 혼자서 입을 수 있어. 먼저 윗옷부터 머리를 쑥 넣고, 팔을 한 쪽씩 쏙쏙 빼내고, 아래로 착 내리면 짜잔! 잠옷 바지는 더 쉬워. 다리를 바짓가랑이에 한 쪽씩 넣고, 쑤욱 위로 올리면 끝!",나는 누가 도와주지 않아도 잠옷을 어떻게 입을 수 있나요?,혼자서 입을 수 있어.,PT02,32.0,2.6666666666666665,4.0,110.0,0,1
16806,"잠옷도 혼자서 입을 수 있어. 먼저 윗옷부터 머리를 쑥 넣고, 팔을 한 쪽씩 쏙쏙 빼내고, 아래로 착 내리면 짜잔! 잠옷 바지는 더 쉬워. 다리를 바짓가랑이에 한 쪽씩 넣고, 쑤욱 위로 올리면 끝!",나는 무엇도 혼자서 입을 수 있을까요?,잠옷,PT02,32.0,2.6666666666666665,4.0,110.0,0,1
16482,"“오리야, 내 꼬리 좀 꽉 물어 줄래?” “그래, 좋아.” 둘이 같이 끙끙.",누구에게 꼬리를 물어 달라고 했나요?,오리,PT02,12.0,1.6666666666666667,3.0,42.0,0,1
15337,"사탕을 먹은 건 누구? 노랑이, 까망이, 빨강이, 하양이 모두 먹었다. 동글동글 사탕, 아이, 달콤해!",사탕을 어떻게 했을까요?,먹었다.,PT02,14.0,1.0,1.0,57.0,0,1
43096,"“깡총아, 이제 잠자야지.” 엄마가 하품을 하면서 깡총이에게 말했어요. “싫어요. 퍼즐도 더 맞추어야 하고, 아빠랑도 아직 못 놀았는걸요.” 깡총이는 더 놀고 싶었어요.",누가 하품을 했나요?,엄마,PT02,21.0,3.0,5.0,94.0,0,1
43106,"“깡총아, 깡총아!” 엄마 아빠가 뛰어왔어요. 깡총이는 폴짝 엄마 품속으로 뛰어들었지요. “엄마, 잠보 괴물이 쫓아와요. 얼른 집에 가서 잘래요.”",깡총이는 누구의 품으로 뛰어들었나요?,엄마,PT02,18.0,1.0,1.0,82.0,0,1
43099,"다음 날, 깡총이와 친구들이 놀이터에서 놀고 있었어요. 그런데 저녁이 되어, 어두워지기 시작했어요. “아함! 너무 졸려. 집에 가서 잘래.”",깡총이와 친구들이 어디에서 놀고 있었나요?,놀이터,PT02,18.0,2.0,2.0,78.0,0,1
43099,"다음 날, 깡총이와 친구들이 놀이터에서 놀고 있었어요. 그런데 저녁이 되어, 어두워지기 시작했어요. “아함! 너무 졸려. 집에 가서 잘래.”",깡총이는 누구와 함께 있었나요?,친구들,PT02,18.0,2.0,2.0,78.0,0,1
43098,"가장 먼저 다람이가 집으로 갔어요. 하지만 깡총이는 더 놀고 싶었어요. “얘들아, 우린 더 놀자.”",누가 먼저 집으로 갔나요?,다람이,PT02,14.0,2.0,2.0,55.0,0,1
43100,"깡총이와 친구들은 달빛 아래에서 모래놀이를 했어요. “아함! 너무 졸려. 집에 가서 잘래.” 이번엔 꿀이가 집으로 돌아갔어요. “치, 더 놀고 싶은데. 얘들아, 우린 더 놀자.”",이번엔 누가 집으로 돌아갔나요?,꿀이,PT02,24.0,2.0,2.0,99.0,0,1
43097,"“아함! 깡총아, 일찍 자야 튼튼해져.” 엄마랑 아빠는 너무 졸린데, 깡총이는 하나도 졸리지 않았어요. ‘슈웅’ 비행기놀이, ‘칙칙 폭폭’ 기차놀이, ‘데구루루’ 공놀이. 깡총이는 아직 더 놀고 싶었어요.",누가 하나도 졸리지 않았나요?,깡총이,PT02,25.0,1.6666666666666667,2.0,114.0,0,1
43107,"집에 간 깡총이는 목욕을 했어요. 따뜻한 물속에서 싹싹 깨끗하게 닦았지요. “엄마, 잠보 괴물은 일찍 자는 아이는 안 데려가요?” “그럼, 그러니까 일찍 자야겠지?”",깡총이는 어디에서 깨끗하게 싹싹 닦았나요?,물속에서,PT02,22.0,2.2,4.0,92.0,0,1
15337,"사탕을 먹은 건 누구? 노랑이, 까망이, 빨강이, 하양이 모두 먹었다. 동글동글 사탕, 아이, 달콤해!",무엇을 먹었을까요?,사탕,PT02,14.0,1.0,1.0,57.0,0,1
43107,"집에 간 깡총이는 목욕을 했어요. 따뜻한 물속에서 싹싹 깨끗하게 닦았지요. “엄마, 잠보 괴물은 일찍 자는 아이는 안 데려가요?” “그럼, 그러니까 일찍 자야겠지?”",누가 목욕을 했나요?,깡총이,PT02,22.0,2.2,4.0,92.0,0,1
16483,"돼지가 다리를 건너는데, 물 위에 수박이 동동 떠 있었어. 돼지가 팔을 쭉 뻗어 잡으려는데, “앙, 나 하나로는 안 되네!” 그때, 오리가 다가왔어.",누가 다리를 건너고 있었을까요?,돼지,PT02,22.0,1.3333333333333333,2.0,83.0,0,1
16485,"그때, 염소가 다가왔어. “염소야, 내 다리 좀 꽉 잡아 줄래?” “그래, 좋아.” 넷이 같이 영차 영차.","그때, 누가 다가왔나요?",염소,PT02,16.0,1.6666666666666667,3.0,59.0,0,1
6277,"“싫어, 싫어. 먹기 싫어!” “그럼 강아지야, 밥 먹자. 아가는 안 먹는대.” 강아지가 주먹밥을 우걱우걱 쩝쩝, 뚝딱!",밥을 먹지 않겠다고 한 것은 누구인가요?,아가,PT02,16.0,1.5,2.0,67.0,0,1
6279,"아가는 자꾸만 흘끔흘끔. 아가 얼굴이 붉으락푸르락. “강아지랑 고양이, 미워! 아빠도 미워!” “우리 아가 밥, 여기 또 있네.” 아가는 주먹밥을 오물오물 냠냠, 꿀꺽! “우아, 맛있다.”","아가는 강아지랑 고양이, 아빠에게 어떤 마음이 들었나요?",미워,PT02,24.0,1.5,2.0,105.0,0,1
6279,"아가는 자꾸만 흘끔흘끔. 아가 얼굴이 붉으락푸르락. “강아지랑 고양이, 미워! 아빠도 미워!” “우리 아가 밥, 여기 또 있네.” 아가는 주먹밥을 오물오물 냠냠, 꿀꺽! “우아, 맛있다.”",얼굴이 붉으락푸르락 된 것은 누구인가요?,아가,PT02,24.0,1.5,2.0,105.0,0,1
6276,"당근 넣고, 시금치 넣고, 달걀 넣고, 조물조물 만든 주먹밥! 아빠가 아가 먹으라고 만든 아가 밥. “아가야, 밥 먹자!”",아가 밥은 누가 만들었나요?,아빠,PT02,18.0,1.0,1.0,68.0,0,1
41989,"시옹이는 핫케이크를 아끼고 아꼈어요. 하지만 배가 고파 날 수 없는 새를 보고, 아끼던 핫케이크를 나눠 주기로 했지요. 배고픈 친구가 하나밖에 없는 핫케이크를 달라고 하면 어떻게 할 건가요?",핫케이크를 아끼다가 배고파하는 새에게 나눠준 건 누구인가요?,시옹,PT02,27.0,2.0,2.0,106.0,0,1
41982,덩치는 친구들이 줄을 서서 기다리는데 슬쩍 끼어들었어요. 하지만 이제는 그러지 않아요. 줄을 잘 서서 친구들과도 친해졌어요. 그네를 빨리 타고 싶어서 줄 서 있는 친구보다 먼저 탄 적이 있나요?,덩치는 누가 줄을 서서 기다리는데 슬쩍 끼어들었었나요?,친구들,PT02,28.0,2.0,3.0,108.0,0,1
41985,너무 더워서 땀을 뻘뻘 흘리는 코끼리가 찾아왔어요. 아이가 시원한 물도 주고 부채질도 해 주자 코끼리가 “고마워.” 하고 말했어요. 나라면 땀을 흘리는 친구가 찾아왔을 때 어떻게 해 줄 건가요?,너무 더워서 땀을 뻘뻘 흘리는 누가 찾아왔나요?,코끼리,PT02,28.0,1.8,3.0,108.0,0,1
41984,코코는 색색깔의 사탕과 달콤한 초콜릿을 잔뜩 먹었어요. 그리고 요정들에게 솜사탕 머리를 나눠 주었지요. 내가 가장 좋아하는 음식은 무엇인가요? 얼마나 먹으면 좋을까요?, 색색깔의 사탕과 달콤한 초콜릿을 잔뜩 먹었은 건 누구인가요?,코코,PT02,21.0,1.5,2.0,93.0,0,1
16483,"돼지가 다리를 건너는데, 물 위에 수박이 동동 떠 있었어. 돼지가 팔을 쭉 뻗어 잡으려는데, “앙, 나 하나로는 안 되네!” 그때, 오리가 다가왔어.",어디에 수박이 동동 떠 있었나요?,물 위,PT02,22.0,1.3333333333333333,2.0,83.0,0,1
41988,"청개구리는 엄마에게 커다란 파리 인형을 사 달라고 떼를 썼어요. 엄마가 안 된다고 하자 데굴데굴 굴렀지요. 엄마가 안 된다고 할 때, 나는 어떻게 하는지 이야기해 보세요.",청개구리는 엄마에게 무엇을 사달라고 하나요?,커다란 파리 인형,PT02,25.0,3.0,7.0,95.0,0,1
41992,시끄럽게 놀기 좋아하는 가족이 숲속 삼층집에 이사 왔어요. 조용히 잠자던 숲속 공주와 이제는 조금씩 맞춰 가려고 노력하고 있어요. 나는 뛰어놀고 싶은데 아래층에서 시끄럽다고 하면 어떻게 할 건가요?,시끄럽게 놀기 좋아하는 가족은 누구와 조금씩 맞춰 가려고 노력하고 있나요?,잠자던 숲속 공주,PT02,27.0,2.0,2.0,110.0,0,1
41991,친구들과 다 같이 힘을 모아 구름떡을 땄어요. 달빛 아래 둘러앉아 먹는 구름떡은 정말 사르르 녹았지요. 친구가 혼자서 하기 어려운 일을 도와준 적이 있나요? 있다면 어떻게 도와주었나요?,친구들과 다 같이 힘을 모아 무엇을 땄나요?,구름떡,PT02,26.0,1.4,2.0,103.0,0,1
41986,"토토는 더 큰 선물 상자에 욕심이 나서 거짓말을 했어요. 커다란 상자를 가져온 토토는 더 좋은 선물을 받았을까요? 나라면 커다란 선물 상자를 가져올 건가요, 원래 내 것을 가져올 건가요?",더 큰 선물 상자에 욕심이 나서 거짓말한 건 누구인가요?,토토,PT02,28.0,1.8,3.0,104.0,0,1
41981,준우는 쪽쪽이가 쪽쪽 빨던 손가락을 내놓으라고 하니까 겁이 났어요. 나쁜 세균이 들어가서 배가 아플지도 모른다고 얘기해도 쪽쪽이에게는 안 통했지요. 쪽쪽 빨던 손가락을 내놓으라고 하면 뭐라고 말해 줄 건가요?,준우는 왜 겁이 났나요?,쪽쪽이가 쪽쪽 빨던 손가락을 내놓으라고 하니까 겁이 났어요.,PT02,28.0,2.5,3.0,116.0,0,1
41981,준우는 쪽쪽이가 쪽쪽 빨던 손가락을 내놓으라고 하니까 겁이 났어요. 나쁜 세균이 들어가서 배가 아플지도 모른다고 얘기해도 쪽쪽이에게는 안 통했지요. 쪽쪽 빨던 손가락을 내놓으라고 하면 뭐라고 말해 줄 건가요?,나쁜 세균이 들어가서 배가 아플지도 모른다고 얘기해도 누구에게 안 통했나요?,쪽쪽이,PT02,28.0,2.5,3.0,116.0,0,1
41983,다람쥐가 허둥지둥 앉다가 그만 꼬리로 툭. 실수로 우유를 쏟고 말았어요. 실수가 잦아지니 다람쥐는 기운이 쭉 빠졌어요.,실수가 잦아져서 기운이 쭉 빠진 건 누구인가요?,다람쥐,PT02,16.0,1.0,1.0,66.0,0,1
47483,"상자 안에는 리본 달린 초록 상자가 들어 있었어요. 리본 달린 초록 상자를 열었더니 반짝이는 빨간 상자가 있었지요. 빨간 상자를 열었더니 이번엔 번쩍거리는 금빛 상자가 나타났어요. “와, 금빛 상자다!”",상자 안에는 무엇이 들어 있었나요?,리본 달린 초록 상자,PT02,28.0,1.0,1.0,113.0,0,1
47483,"상자 안에는 리본 달린 초록 상자가 들어 있었어요. 리본 달린 초록 상자를 열었더니 반짝이는 빨간 상자가 있었지요. 빨간 상자를 열었더니 이번엔 번쩍거리는 금빛 상자가 나타났어요. “와, 금빛 상자다!”",빨간 상자를 열었더니 무엇이 나타났나요?,금빛 상자,PT02,28.0,1.0,1.0,113.0,0,1
41992,시끄럽게 놀기 좋아하는 가족이 숲속 삼층집에 이사 왔어요. 조용히 잠자던 숲속 공주와 이제는 조금씩 맞춰 가려고 노력하고 있어요. 나는 뛰어놀고 싶은데 아래층에서 시끄럽다고 하면 어떻게 할 건가요?,시끄럽게 놀기 좋아하는 가족은 어디로 이사 왔나요?,숲속 삼층집,PT02,27.0,2.0,2.0,110.0,0,1
43103,“엄마야!” 깡총이는 뛰어가다가 그만 땅바닥에 엎어졌어요. “아앙! 엄마! 아앙!” “어느 집 아이가 잠도 안 자고 울고 있지?” 깡총이가 하도 크게 울어서 마을 사람들이 모두 잠에서 깨어났어요.,하도 크게 울어서 마을 사람들을 잠에서 깨운 건 누구인가요?,깡총이,PT02,26.0,1.4,2.0,109.0,0,1
